record_id,title,year,publisher,url,stakeholder_group_proxy,stakeholder_confidence,stakeholder_method,stakeholder_score_government,stakeholder_score_investor,stakeholder_score_community,stakeholder_score_labour,stakeholder_score_NGO,stance_a_label,stance_a_score,stance_a_positive_sentences,stance_a_negative_sentences,stance_b_label,stance_b_score,stance_b_positive_sentences,stance_b_negative_sentences,draft_reconstructed_label,annotation_confidence,needs_review,review_reason,positive_cue_families,negative_cue_families,final_reconstructed_label,final_label_method,adjudication_score,pass1_stakeholder_group_proxy,pass1_stakeholder_confidence,pass1_stakeholder_method,final_stakeholder_group,final_stakeholder_status,final_stakeholder_method,final_stakeholder_confidence,third_pass_score_government,third_pass_score_investor,third_pass_score_community,third_pass_score_labour,third_pass_score_NGO
DISC-MEDIA-0598,Opposition Parties Condemn Zumas Defence On Marikana Cops,2015,Engineering News,https://www.engineeringnews.co.za/article/opposition-parties-condemn-zumas-defence-on-marikana-cops-2015-06-24,government,0.3421,dominant_voice_proxy,11.400,0.350,7.500,5.000,0.000,0,-3.09591,0,6,0,-1.73205,0,3,0,0.9656,false,computational_readings_agree,,opposition,0,pass1_independent_readings_agree,,government,0.3421,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.3421,,,,,
DISC-MEDIA-0191,Marikana The Day President Zuma Added Insult To Injury,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-06-25-marikana-the-day-president-zuma-added-insult-to-injury/,government,0.6022,dominant_voice_proxy,13.450,0.350,5.350,1.050,0.000,0,-2.19722,1,17,0,-3.46410,0,12,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.6022,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.6022,,,,,
DISC-MEDIA-0690,Zuma Set To Release Marikana Report On Thursday,2015,Engineering News,https://www.engineeringnews.co.za/article/zuma-set-to-release-marikana-report-on-thursday-2015-06-25,government,0.9014,dominant_voice_proxy,3.550,0.350,0.000,0.000,0.000,0,-0.69315,0,1,0,-1.00000,0,1,0,0.3386,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.9014,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9014,,,,,
DISC-MEDIA-0192,Marikana Report The Continuing Injustice For The People Of A Lesser God,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-06-26-marikana-report-the-continuing-injustice-for-the-people-of-a-lesser-god/,government,0.6667,dominant_voice_proxy,40.500,6.000,3.200,13.500,0.000,0,-1.38629,4,19,0,-2.32744,2,14,0,0.7427,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.6667,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.6667,,,,,
DISC-MEDIA-0341,Judge Farlams Accidental Massacre,2015,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2015-06-26-judge-farlams-accidental-massacre/,government,0.6195,dominant_voice_proxy,15.900,6.050,1.400,0.700,0.700,0,-4.09444,0,18,0,-5.24166,0,14,0,1.0000,false,computational_readings_agree,,(?:massacre|killings?|shootings?|deaths?|torture) | massacre,0,pass1_independent_readings_agree,,government,0.6195,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.6195,,,,,
DISC-MEDIA-0385,Commission Of Inquiry Into The Marikana Massacre Outcomes,2015,Engineering News,https://www.engineeringnews.co.za/article/commission-of-inquiry-into-the-marikana-massacre-outcomes-2015-06-26,government,0.8955,dominant_voice_proxy,3.350,0.350,0.000,0.000,0.000,0,-1.84315,0,1,0,-2.50000,0,1,0,0.8686,false,computational_readings_agree,,(?:massacre|killings?|shootings?|deaths?|torture) | massacre,0,pass1_independent_readings_agree,,government,0.8955,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8955,,,,,
DISC-MEDIA-0555,Marikana Commission Findings To Be Implemented Zuma,2015,Engineering News,https://www.engineeringnews.co.za/article/marikana-commission-findings-to-be-implemented-zuma-2015-06-26,government,0.9227,dominant_voice_proxy,9.050,0.700,0.000,0.000,0.000,0,-1.79176,0,5,0,-1.41421,0,2,0,0.6412,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.9227,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9227,,,,,
DISC-MEDIA-0193,Marikana Report Aftermath This Is Too Painful,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-06-29-marikana-report-aftermath-this-is-too-painful/,government,0.8117,dominant_voice_proxy,18.850,1.750,0.700,3.550,0.000,0,-1.67398,2,15,0,-1.58579,2,9,0,0.6520,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.8117,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8117,,,,,
DISC-MEDIA-0194,Op Ed In The Shadow Of Marikana A Lost Opportunity For Justice,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-06-29-op-ed-in-the-shadow-of-marikana-a-lost-opportunity-for-justice/,government,0.5967,dominant_voice_proxy,18.350,3.500,4.250,7.400,0.000,0,-1.79176,2,17,0,-2.87298,1,15,0,0.9329,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.5967,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.5967,,,,,
DISC-MEDIA-0398,Farlam Report Raises Issues About Mining Stability As A Whole,2015,Engineering News,https://www.engineeringnews.co.za/article/farlam-report-raises-issues-about-mining-stability-as-a-whole-2015-06-29,government,0.0433,dominant_voice_proxy,33.500,32.050,0.700,4.950,11.050,0,-1.16315,4,15,0,-2.32744,2,14,0,0.6981,true,stakeholder_voice_low_confidence,,,0,pass1_independent_readings_agree,,government,0.0433,dominant_voice_proxy,,unresolved,unresolved_stakeholder_voice_ambiguous,0.1250,43.200,37.800,0.000,3.800,14.400
DISC-MEDIA-0195,After Marikana Report The Widows Talk About Life Of Hardship And Pain,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-06-30-after-marikana-report-the-widows-talk-about-life-of-hardship-and-pain/,government,0.4889,dominant_voice_proxy,13.500,3.900,6.900,2.800,0.000,0,-2.30259,1,19,0,-2.31662,1,11,0,0.9238,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.4889,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.4889,,,,,
DISC-MEDIA-0196,The Curious Case Of The Ancs Post Marikana Silence,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-06-30-the-curious-case-of-the-ancs-post-marikana-silence/,labour,0.4176,dominant_voice_proxy,4.950,0.700,0.000,8.500,0.000,0,-1.38629,0,3,0,-1.73205,0,3,0,0.6237,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.4176,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.4176,,,,,
DISC-MEDIA-0197,Women Of Marikana Lodge World Bank Complaint Against Lonmin,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-06-30-women-of-marikana-lodge-world-bank-complaint-against-lonmin/,investor,0.8198,dominant_voice_proxy,1.400,19.700,3.550,0.350,0.000,0,-0.69315,2,5,0,-2.23607,0,5,0,0.5858,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,investor,0.8198,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.8198,,,,,
DISC-MEDIA-0198,Podcast Marikana The Fallout,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-07-01-podcast-marikana-the-fallout/,community,0.0000,dominant_voice_proxy,0.000,0.000,0.350,0.350,0.000,0,-0.69315,0,1,0,-1.00000,0,1,0,0.3386,true,stakeholder_voice_low_confidence,,,0,pass1_independent_readings_agree,,community,0.0000,dominant_voice_proxy,,unresolved,unresolved_stakeholder_voice_ambiguous,0.0000,0.000,0.000,0.800,0.800,0.000
DISC-MEDIA-0343,Marikana Reflects The Accountability Deficit Of Zumas Administration,2015,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2015-07-06-marikana-reflects-the-accountability-deficit-of-zumas-administration/,government,0.4000,dominant_voice_proxy,1.750,0.350,1.050,0.350,0.000,0,-1.09861,2,8,0,-1.41421,2,8,0,0.5026,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.4000,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.4000,,,,,
DISC-MEDIA-0199,Baggage Or Collateral Damage Marikana And Ramaphosas Path To The Presidency,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-07-07-baggage-or-collateral-damage-marikana-and-ramaphosas-path-to-the-presidency/,government,0.4297,dominant_voice_proxy,12.450,6.750,0.000,7.100,0.000,0,-2.56495,0,12,0,-2.44949,0,6,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.4297,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.4297,,,,,
DISC-MEDIA-0200,Marikana Will Saps Do The Right Thing,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-07-08-marikana-will-saps-do-the-right-thing/,government,0.8117,dominant_voice_proxy,18.850,3.550,0.000,1.750,0.700,0,-1.60944,1,9,0,-2.00000,1,9,0,0.7219,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.8117,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8117,,,,,
DISC-MEDIA-0572,Marikana Report Response,2015,Engineering News,https://www.engineeringnews.co.za/article/marikana-report-response-2015-07-10,investor,0.2924,dominant_voice_proxy,6.050,8.550,0.000,5.350,5.700,0,-2.30259,0,9,0,-3.00000,0,9,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,investor,0.2924,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.2924,,,,,
DISC-MEDIA-0201,Marikanas Deep Throat Charge Brigadier Malahlela Unravel Police Lies And Deceit,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-07-20-marikanas-deep-throat-charge-brigadier-malahlela-unravel-police-lies-and-deceit/,government,0.8708,dominant_voice_proxy,13.550,1.750,0.000,0.700,0.000,0,-1.79176,0,5,0,-2.23607,0,5,0,0.8056,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.8708,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8708,,,,,
DISC-MEDIA-0594,Num Shocked By Lonmin Cutting Thousands Of Jobs,2015,Engineering News,https://www.engineeringnews.co.za/article/num-shocked-by-lonmin-cutting-thousands-of-jobs-2015-07-24,labour,0.3876,dominant_voice_proxy,0.350,15.800,0.000,25.800,0.000,0,-2.30259,0,9,0,-2.64575,0,7,0,0.9897,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.3876,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.3876,,,,,
DISC-MEDIA-0202,Op Ed Marikana Justice Delayed Is Justice Denied,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-07-30-op-ed-marikana-justice-delayed-is-justice-denied/,government,0.8462,dominant_voice_proxy,4.550,0.350,0.700,0.700,0.000,0,-0.81093,3,8,0,-1.23154,2,7,0,0.4085,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.8462,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8462,,,,,
DISC-MEDIA-0344,Marikana A Lesson In The Vulnerability Of The Black Body,2015,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2015-08-12-marikana-a-lesson-in-the-vulnerability-of-the-black-body/,government,0.8095,dominant_voice_proxy,7.350,0.000,1.050,1.400,0.000,0,-3.29584,0,26,0,-4.58258,0,21,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.8095,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8095,,,,,
DISC-MEDIA-0558,Marikana Families Sue Police Minister,2015,Engineering News,https://www.engineeringnews.co.za/article/marikana-families-sue-police-minister-2015-08-12,government,0.2588,dominant_voice_proxy,19.900,0.700,14.750,6.400,10.700,0,-1.09861,1,5,0,-0.73205,1,3,0,0.3661,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.2588,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.2588,,,,,
DISC-MEDIA-0203,Marikana Families To Nhleko Payusthemoney,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-08-14-marikana-families-to-nhleko-payusthemoney/,government,0.3133,dominant_voice_proxy,26.650,10.700,18.300,12.800,8.550,0,-0.98083,5,15,0,-1.08056,5,11,0,0.4123,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.3133,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.3133,,,,,
DISC-MEDIA-0204,Marikana Three Years On Political Posturing Vs The Quest For Truth And Closure,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-08-14-marikana-three-years-on-political-posturing-vs-the-quest-for-truth-and-closure/,government,0.5402,dominant_voice_proxy,44.150,0.700,7.100,20.300,0.350,0,-1.48160,4,21,0,-1.87298,4,15,0,0.6709,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.5402,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.5402,,,,,
DISC-MEDIA-0205,Marikana Three Years On Workers Call For Justice But Justice Doesnt Come,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-08-17-marikana-three-years-on-workers-call-for-justice-but-justice-doesnt-come/,labour,0.4290,dominant_voice_proxy,10.650,4.250,7.500,18.650,0.000,0,-1.20397,2,9,0,-0.82185,2,5,0,0.4052,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.4290,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.4290,,,,,
DISC-MEDIA-0206,Marikana I Dont See Any Difference In Living Conditions,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-08-18-marikana-i-dont-see-any-difference-in-living-conditions/,community,0.1406,dominant_voice_proxy,7.100,11.000,12.800,1.750,0.000,1,0.00000,10,10,0,-2.16228,1,10,,0.2883,true,stance_readings_disagree_or_low_margin,,,0,third_computational_adjudication_clear_margin,-0.864912,community,0.1406,dominant_voice_proxy,community,resolved,pass1_retained_sufficient_confidence,0.1406,,,,,
DISC-MEDIA-0207,Analysis Marikana And Roodepoort Reflect South Africas Policing Crisis,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-08-20-analysis-marikana-and-roodepoort-reflect-south-africas-policing-crisis/,government,0.6782,dominant_voice_proxy,18.800,6.050,1.050,0.000,0.000,0,-2.30259,0,9,0,-2.00000,0,4,0,0.8605,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.6782,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.6782,,,,,
SEC-MEDIA-0267,Anc Sold Its People To The Highest Bidder Says Amcu Leader,2015,Engineering News,https://www.engineeringnews.co.za/article/anc-sold-its-people-to-the-highest-bidder-says-amcu-leader-2015-08-21,labour,0.9903,dominant_voice_proxy,0.000,0.350,0.000,36.200,0.000,0,-1.60944,0,4,0,-2.00000,0,4,0,0.7219,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.9903,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.9903,,,,,
DISC-MEDIA-0208,Parliament Nhleko Is Impressive But Marikana Victims Are Still Waiting,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-09-03-parliament-nhleko-is-impressive-but-marikana-victims-are-still-waiting/,government,0.9055,dominant_voice_proxy,33.850,0.700,2.850,3.200,0.000,1,0.91629,4,1,1,1.41421,2,0,1,0.4661,false,computational_readings_agree,,,1,pass1_independent_readings_agree,,government,0.9055,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9055,,,,,
DISC-MEDIA-0209,Marikana Another Delay And A Hint Of Compensation,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-09-15-marikana-another-delay-and-a-hint-of-compensation/,government,0.8362,dominant_voice_proxy,25.950,0.000,4.250,3.900,3.900,1,0.89869,6,8,1,1.50000,3,3,1,0.4797,false,computational_readings_agree,(?:healing|renewal|reconciliation|remediation|redress|compensation|restorative) | compensation,,1,pass1_independent_readings_agree,,government,0.8362,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8362,,,,,
DISC-MEDIA-0565,Marikana Legal Aid What We Wanted Organisation,2015,Engineering News,https://www.engineeringnews.co.za/article/marikana-legal-aid-what-we-wanted-organisation-2015-09-25,investor,0.6316,dominant_voice_proxy,1.050,2.850,0.000,0.000,0.000,1,0.00000,1,1,0,-1.00000,0,1,,0.1333,true,stance_readings_disagree_or_low_margin,,,0,third_computational_adjudication_clear_margin,-0.400000,investor,0.6316,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.6316,,,,,
DISC-MEDIA-0210,Marikana Zuma Opens Compensation Discussions,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-09-29-marikana-zuma-opens-compensation-discussions/,government,0.7033,dominant_voice_proxy,22.750,0.350,3.900,6.750,5.700,1,1.90377,16,7,1,3.37350,13,3,1,1.0000,false,computational_readings_agree,(?:healing|renewal|reconciliation|remediation|redress|compensation|restorative) | compensation,,1,pass1_independent_readings_agree,,government,0.7033,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.7033,,,,,
DISC-MEDIA-0688,Zuma Fast Tracks Compensation For Marikana Families,2015,Engineering News,https://www.engineeringnews.co.za/article/zuma-fast-tracks-compensation-for-marikana-families-2015-09-30,government,0.6447,dominant_voice_proxy,17.450,0.350,6.200,0.350,0.700,1,1.66083,4,2,1,2.08579,4,2,1,0.7493,false,computational_readings_agree,(?:healing|renewal|reconciliation|remediation|redress|compensation|restorative) | compensation,,1,pass1_independent_readings_agree,,government,0.6447,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.6447,,,,,
DISC-MEDIA-0211,Op Ed Piketty Misses The Mark On Marikana,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-10-06-op-ed-piketty-misses-the-mark-on-marikana/,labour,0.5956,dominant_voice_proxy,3.850,4.550,0.350,11.250,0.000,0,-1.85630,4,31,0,-4.79583,0,23,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.5956,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.5956,,,,,
DISC-MEDIA-0502,Lonmin Shanduka Black Umbrellas Partnership Contributes Positively To Small Business Development,2015,Engineering News,https://www.engineeringnews.co.za/article/lonmin-shanduka-black-umbrellas-partnership-contributes-positively-to-small-business-development-2015-10-09,investor,0.5055,dominant_voice_proxy,0.000,13.650,6.750,0.000,0.000,1,2.24861,2,0,1,0.00000,0,0,1,0.4497,false,computational_readings_agree,partnership,,1,pass1_independent_readings_agree,,investor,0.5055,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.5055,,,,,
DISC-MEDIA-0408,Govt To Expedite Processing Of Marikana Civil Claims,2015,Engineering News,https://www.engineeringnews.co.za/article/govt-to-expedite-processing-of-marikana-civil-claims-2015-10-14,government,0.4831,dominant_voice_proxy,10.350,0.350,5.350,2.850,0.000,0,-0.69315,0,1,0,-1.00000,0,1,0,0.3386,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.4831,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.4831,,,,,
DISC-MEDIA-0212,Parliament Diary Marikana Still Dogs Ramaphosa,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-11-12-parliament-diary-marikana-still-dogs-ramaphosa/,government,0.1239,dominant_voice_proxy,5.650,0.700,0.000,4.950,0.000,0,-1.54045,2,13,0,-1.23154,2,7,0,0.5544,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.1239,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.1239,,,,,
DISC-MEDIA-0213,Marikana Cyril Cited Compensation Slated,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-11-13-marikana-cyril-cited-compensation-slated/,government,0.5000,dominant_voice_proxy,13.500,2.850,5.700,6.750,3.200,1,1.31705,12,10,1,1.50000,7,7,1,0.5634,false,computational_readings_agree,(?:healing|renewal|reconciliation|remediation|redress|compensation|restorative) | compensation,,1,pass1_independent_readings_agree,,government,0.5000,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.5000,,,,,
DISC-MEDIA-0214,Marikana What Compensation Discussions,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-12-07-marikana-what-compensation-discussions/,government,0.4157,dominant_voice_proxy,12.750,0.350,7.450,4.250,2.500,1,1.35067,10,8,1,2.50000,9,4,1,0.7701,false,computational_readings_agree,(?:healing|renewal|reconciliation|remediation|redress|compensation|restorative) | compensation,,1,pass1_independent_readings_agree,,government,0.4157,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.4157,,,,,
DISC-MEDIA-0215,Presidency Marikana Compensation Talks To Begin In January,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-12-08-presidency-marikana-compensation-talks-to-begin-in-january/,government,0.4693,dominant_voice_proxy,11.400,1.050,6.050,3.900,2.500,1,1.62000,7,4,1,2.14575,7,4,1,0.7532,false,computational_readings_agree,(?:healing|renewal|reconciliation|remediation|redress|compensation|restorative) | compensation,,1,pass1_independent_readings_agree,,government,0.4693,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.4693,,,,,
DISC-MEDIA-0493,Lonmin Rights Issue Undersubscribed,2015,Engineering News,https://www.engineeringnews.co.za/article/lonmin-rights-issue-undersubscribed-2015-12-11,investor,0.9429,dominant_voice_proxy,0.000,12.250,0.700,0.000,0.000,1,0.69315,1,0,1,0.00000,0,0,,0.1386,true,stance_readings_disagree_or_low_margin,,,1,third_computational_adjudication_clear_margin,0.415890,investor,0.9429,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.9429,,,,,
DISC-MEDIA-0411,Independent Panel Of Experts To Help Implement Farlam Commission Findings,2016,Engineering News,https://www.engineeringnews.co.za/article/independent-panel-of-experts-to-help-implement-farlam-commission-findings-2016-01-25,government,0.9412,dominant_voice_proxy,11.900,0.700,0.000,0.350,0.000,0,-1.09861,0,2,1,0.00000,1,1,,0.2197,true,stance_readings_disagree_or_low_margin,,,0,third_computational_adjudication_clear_margin,-0.659166,government,0.9412,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9412,,,,,
DISC-MEDIA-0376,Announcement On Farlam Inquiry Soon Nhleko,2016,Engineering News,https://www.engineeringnews.co.za/article/announcement-on-farlam-inquiry-soon-nhleko-2016-04-22,government,0.9707,dominant_voice_proxy,23.900,0.700,0.350,0.350,0.000,0,-0.69315,1,3,0,-1.41421,0,2,0,0.4215,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.9707,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9707,,,,,
DISC-MEDIA-0216,Marikana Phiyegas Inquiry Begins As Compensation Is Still Elusive,2016,Daily Maverick,https://www.dailymaverick.co.za/article/2016-05-05-marikana-phiyegas-inquiry-begins-as-compensation-is-still-elusive/,government,0.7355,dominant_voice_proxy,24.200,3.200,5.350,6.400,5.350,1,0.86232,5,7,1,1.26393,4,5,1,0.4252,false,computational_readings_agree,(?:healing|renewal|reconciliation|remediation|redress|compensation|restorative) | compensation,,1,pass1_independent_readings_agree,,government,0.7355,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.7355,,,,,
SEC-MEDIA-0239,Amcu To Set Wage Demands For Platinum Sector,2016,Engineering News,https://www.engineeringnews.co.za/article/amcu-to-set-wage-demands-for-platinum-sector-2016-05-16,labour,0.6195,dominant_voice_proxy,0.000,8.200,0.000,21.550,0.000,0,-1.38629,0,3,0,-3.94949,0,6,0,1.0000,false,computational_readings_agree,,"(?:wage|pay).{0,30}(?:dispute|demand|strike)",0,pass1_independent_readings_agree,,labour,0.6195,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.6195,,,,,
DISC-MEDIA-0217,Shadow Play State Security Marikana And A Bogus Union,2016,Daily Maverick,https://www.dailymaverick.co.za/article/2016-06-02-shadow-play-state-security-marikana-and-a-bogus-union/,government,0.6120,dominant_voice_proxy,33.250,11.000,2.850,12.900,0.000,0,-2.19722,0,8,0,-2.44949,0,6,0,0.9293,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.6120,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.6120,,,,,
DISC-MEDIA-0218,Op Ed From Soweto To Marikana Police Action And Inaction Then And Now,2016,Daily Maverick,https://www.dailymaverick.co.za/article/2016-06-16-op-ed-from-soweto-to-marikana-police-action-and-inaction-then-and-now/,government,0.9307,dominant_voice_proxy,20.200,0.000,1.400,1.400,0.000,0,-1.55814,3,18,0,-2.00000,1,9,0,0.7116,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.9307,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9307,,,,,
SEC-MEDIA-0230,Amcu Tables Wage Demand In The Platinum Sector,2016,Engineering News,https://www.engineeringnews.co.za/article/amcu-tables-wage-demand-in-the-platinum-sector-2016-07-12,labour,0.9251,dominant_voice_proxy,0.000,0.700,0.000,9.350,0.000,0,-0.40547,1,2,0,-3.50000,0,4,0,0.7811,false,computational_readings_agree,,"(?:wage|pay).{0,30}(?:dispute|demand|strike)",0,pass1_independent_readings_agree,,labour,0.9251,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.9251,,,,,
DISC-MEDIA-0220,Marikana The Missing Consequences Of A Massacre,2016,Daily Maverick,https://www.dailymaverick.co.za/article/2016-08-11-marikana-the-missing-consequences-of-a-massacre/,labour,0.3089,dominant_voice_proxy,12.750,7.100,6.400,18.450,0.000,0,-3.02180,3,25,0,-4.24009,3,20,0,1.0000,false,computational_readings_agree,,(?:massacre|killings?|shootings?|deaths?|torture) | massacre,0,pass1_independent_readings_agree,,labour,0.3089,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.3089,,,,,
DISC-MEDIA-0374,Amnesty Condemns Lonmin Housing As Miner Sees More Spending Cuts,2016,Engineering News,https://www.engineeringnews.co.za/article/amnesty-condemns-lonmin-housing-as-miner-sees-more-spending-cuts-2016-08-15,investor,0.3472,dominant_voice_proxy,8.200,24.050,0.000,15.700,0.000,1,0.40547,5,3,0,-1.73205,0,3,,0.1498,true,stance_readings_disagree_or_low_margin,,,0,third_computational_adjudication_clear_margin,-0.449538,investor,0.3472,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.3472,,,,,
DISC-MEDIA-0221,Marikana And The Feesmustfall Generation Behind The Drama Lies Sas Challenge,2016,Daily Maverick,https://www.dailymaverick.co.za/article/2016-08-16-marikana-and-the-feesmustfall-generation-behind-the-drama-lies-sas-challenge/,labour,0.2662,dominant_voice_proxy,1.750,5.650,1.050,7.700,0.000,0,-2.01490,1,14,0,-2.46410,1,12,0,0.8958,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.2662,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.2662,,,,,
DISC-MEDIA-0222,Marikana On Edge Occupiers Ready To Defend In Housing Showdown,2016,Daily Maverick,https://www.dailymaverick.co.za/article/2016-09-18-marikana-on-edge-occupiers-ready-to-defend-in-housing-showdown/,government,0.2808,dominant_voice_proxy,31.700,11.000,22.800,13.500,0.000,0,-1.33500,4,18,0,-2.00000,1,9,0,0.6670,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.2808,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.2808,,,,,
