record_id,stakeholder_group,variant,criterion,matched_sentences,distinct_families,relevant
SEC-MEDIA-0063,investor,primary_preregistered,Geological Feasibility,0,0,false
SEC-MEDIA-0063,investor,primary_preregistered,Market Stability,1,1,false
SEC-MEDIA-0063,investor,primary_preregistered,Local Employment,7,2,true
SEC-MEDIA-0063,investor,primary_preregistered,Community Infrastructure,0,0,false
SEC-MEDIA-0063,investor,employment_strict,NPV,0,0,false
SEC-MEDIA-0063,investor,employment_strict,IRR,0,0,false
SEC-MEDIA-0063,investor,employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0063,investor,employment_strict,Market Stability,1,1,false
SEC-MEDIA-0063,investor,employment_strict,Local Employment,1,2,false
SEC-MEDIA-0063,investor,employment_strict,Community Infrastructure,0,0,false
SEC-MEDIA-0063,investor,finance_broad_employment_strict,NPV,7,2,true
SEC-MEDIA-0063,investor,finance_broad_employment_strict,IRR,1,1,false
SEC-MEDIA-0063,investor,finance_broad_employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0063,investor,finance_broad_employment_strict,Market Stability,1,1,false
SEC-MEDIA-0063,investor,finance_broad_employment_strict,Local Employment,1,2,false
SEC-MEDIA-0063,investor,finance_broad_employment_strict,Community Infrastructure,0,0,false
DISC-MEDIA-0355,government,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0355,government,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0355,government,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0355,government,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0355,government,primary_preregistered,Local Employment,2,2,true
DISC-MEDIA-0355,government,primary_preregistered,Community Infrastructure,0,0,false
DISC-MEDIA-0355,government,employment_strict,NPV,0,0,false
DISC-MEDIA-0355,government,employment_strict,IRR,0,0,false
DISC-MEDIA-0355,government,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0355,government,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0355,government,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0355,government,employment_strict,Community Infrastructure,0,0,false
DISC-MEDIA-0355,government,finance_broad_employment_strict,NPV,0,0,false
DISC-MEDIA-0355,government,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0355,government,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0355,government,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0355,government,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0355,government,finance_broad_employment_strict,Community Infrastructure,0,0,false
DISC-MEDIA-0280,government,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0280,government,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0280,government,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0280,government,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0280,government,primary_preregistered,Local Employment,0,0,false
DISC-MEDIA-0280,government,primary_preregistered,Community Infrastructure,3,1,false
DISC-MEDIA-0280,government,employment_strict,NPV,0,0,false
DISC-MEDIA-0280,government,employment_strict,IRR,0,0,false
DISC-MEDIA-0280,government,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0280,government,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0280,government,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0280,government,employment_strict,Community Infrastructure,3,1,false
DISC-MEDIA-0280,government,finance_broad_employment_strict,NPV,0,0,false
DISC-MEDIA-0280,government,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0280,government,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0280,government,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0280,government,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0280,government,finance_broad_employment_strict,Community Infrastructure,3,1,false
DISC-MEDIA-0282,labour,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0282,labour,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0282,labour,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0282,labour,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0282,labour,primary_preregistered,Local Employment,2,2,true
DISC-MEDIA-0282,labour,primary_preregistered,Community Infrastructure,0,0,false
DISC-MEDIA-0282,labour,employment_strict,NPV,0,0,false
DISC-MEDIA-0282,labour,employment_strict,IRR,0,0,false
DISC-MEDIA-0282,labour,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0282,labour,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0282,labour,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0282,labour,employment_strict,Community Infrastructure,0,0,false
DISC-MEDIA-0282,labour,finance_broad_employment_strict,NPV,0,0,false
DISC-MEDIA-0282,labour,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0282,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0282,labour,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0282,labour,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0282,labour,finance_broad_employment_strict,Community Infrastructure,0,0,false
DISC-MEDIA-0283,government,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0283,government,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0283,government,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0283,government,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0283,government,primary_preregistered,Local Employment,4,3,true
DISC-MEDIA-0283,government,primary_preregistered,Community Infrastructure,3,1,false
DISC-MEDIA-0283,government,employment_strict,NPV,0,0,false
DISC-MEDIA-0283,government,employment_strict,IRR,0,0,false
DISC-MEDIA-0283,government,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0283,government,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0283,government,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0283,government,employment_strict,Community Infrastructure,3,1,false
DISC-MEDIA-0283,government,finance_broad_employment_strict,NPV,0,0,false
DISC-MEDIA-0283,government,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0283,government,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0283,government,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0283,government,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0283,government,finance_broad_employment_strict,Community Infrastructure,3,1,false
DISC-MEDIA-0284,community,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0284,community,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0284,community,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0284,community,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0284,community,primary_preregistered,Local Employment,11,4,true
DISC-MEDIA-0284,community,primary_preregistered,Community Infrastructure,17,7,true
DISC-MEDIA-0284,community,employment_strict,NPV,0,0,false
DISC-MEDIA-0284,community,employment_strict,IRR,0,0,false
DISC-MEDIA-0284,community,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0284,community,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0284,community,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0284,community,employment_strict,Community Infrastructure,17,7,true
DISC-MEDIA-0284,community,finance_broad_employment_strict,NPV,0,0,false
DISC-MEDIA-0284,community,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0284,community,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0284,community,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0284,community,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0284,community,finance_broad_employment_strict,Community Infrastructure,17,7,true
DISC-MEDIA-0285,government,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0285,government,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0285,government,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0285,government,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0285,government,primary_preregistered,Local Employment,1,1,false
DISC-MEDIA-0285,government,primary_preregistered,Community Infrastructure,0,0,false
DISC-MEDIA-0285,government,employment_strict,NPV,0,0,false
DISC-MEDIA-0285,government,employment_strict,IRR,0,0,false
DISC-MEDIA-0285,government,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0285,government,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0285,government,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0285,government,employment_strict,Community Infrastructure,0,0,false
DISC-MEDIA-0285,government,finance_broad_employment_strict,NPV,0,0,false
DISC-MEDIA-0285,government,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0285,government,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0285,government,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0285,government,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0285,government,finance_broad_employment_strict,Community Infrastructure,0,0,false
DISC-MEDIA-0287,government,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0287,government,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0287,government,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0287,government,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0287,government,primary_preregistered,Local Employment,0,0,false
DISC-MEDIA-0287,government,primary_preregistered,Community Infrastructure,1,1,false
DISC-MEDIA-0287,government,employment_strict,NPV,0,0,false
DISC-MEDIA-0287,government,employment_strict,IRR,0,0,false
DISC-MEDIA-0287,government,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0287,government,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0287,government,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0287,government,employment_strict,Community Infrastructure,1,1,false
DISC-MEDIA-0287,government,finance_broad_employment_strict,NPV,0,0,false
DISC-MEDIA-0287,government,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0287,government,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0287,government,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0287,government,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0287,government,finance_broad_employment_strict,Community Infrastructure,1,1,false
DISC-MEDIA-0356,investor,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0356,investor,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0356,investor,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0356,investor,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0356,investor,primary_preregistered,Local Employment,0,0,false
DISC-MEDIA-0356,investor,primary_preregistered,Community Infrastructure,0,0,false
DISC-MEDIA-0356,investor,employment_strict,NPV,0,0,false
DISC-MEDIA-0356,investor,employment_strict,IRR,0,0,false
DISC-MEDIA-0356,investor,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0356,investor,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0356,investor,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0356,investor,employment_strict,Community Infrastructure,0,0,false
DISC-MEDIA-0356,investor,finance_broad_employment_strict,NPV,0,0,false
DISC-MEDIA-0356,investor,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0356,investor,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0356,investor,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0356,investor,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0356,investor,finance_broad_employment_strict,Community Infrastructure,0,0,false
DISC-MEDIA-0288,government,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0288,government,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0288,government,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0288,government,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0288,government,primary_preregistered,Local Employment,6,1,false
DISC-MEDIA-0288,government,primary_preregistered,Community Infrastructure,0,0,false
DISC-MEDIA-0288,government,employment_strict,NPV,0,0,false
DISC-MEDIA-0288,government,employment_strict,IRR,0,0,false
DISC-MEDIA-0288,government,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0288,government,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0288,government,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0288,government,employment_strict,Community Infrastructure,0,0,false
DISC-MEDIA-0288,government,finance_broad_employment_strict,NPV,0,0,false
DISC-MEDIA-0288,government,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0288,government,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0288,government,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0288,government,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0288,government,finance_broad_employment_strict,Community Infrastructure,0,0,false
DISC-MEDIA-0576,government,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0576,government,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0576,government,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0576,government,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0576,government,primary_preregistered,Local Employment,6,2,true
DISC-MEDIA-0576,government,primary_preregistered,Community Infrastructure,2,3,true
DISC-MEDIA-0576,government,employment_strict,NPV,0,0,false
DISC-MEDIA-0576,government,employment_strict,IRR,0,0,false
DISC-MEDIA-0576,government,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0576,government,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0576,government,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0576,government,employment_strict,Community Infrastructure,2,3,true
DISC-MEDIA-0576,government,finance_broad_employment_strict,NPV,0,0,false
DISC-MEDIA-0576,government,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0576,government,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0576,government,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0576,government,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0576,government,finance_broad_employment_strict,Community Infrastructure,2,3,true
DISC-MEDIA-0359,government,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0359,government,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0359,government,primary_preregistered,Geological Feasibility,2,1,false
DISC-MEDIA-0359,government,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0359,government,primary_preregistered,Local Employment,12,6,true
DISC-MEDIA-0359,government,primary_preregistered,Community Infrastructure,0,0,false
DISC-MEDIA-0359,government,employment_strict,NPV,0,0,false
DISC-MEDIA-0359,government,employment_strict,IRR,0,0,false
DISC-MEDIA-0359,government,employment_strict,Geological Feasibility,2,1,false
DISC-MEDIA-0359,government,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0359,government,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0359,government,employment_strict,Community Infrastructure,0,0,false
DISC-MEDIA-0359,government,finance_broad_employment_strict,NPV,1,1,false
DISC-MEDIA-0359,government,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0359,government,finance_broad_employment_strict,Geological Feasibility,2,1,false
DISC-MEDIA-0359,government,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0359,government,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0359,government,finance_broad_employment_strict,Community Infrastructure,0,0,false
DISC-MEDIA-0358,government,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0358,government,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0358,government,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0358,government,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0358,government,primary_preregistered,Local Employment,3,3,true
DISC-MEDIA-0358,government,primary_preregistered,Community Infrastructure,0,0,false
DISC-MEDIA-0358,government,employment_strict,NPV,0,0,false
DISC-MEDIA-0358,government,employment_strict,IRR,0,0,false
DISC-MEDIA-0358,government,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0358,government,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0358,government,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0358,government,employment_strict,Community Infrastructure,0,0,false
DISC-MEDIA-0358,government,finance_broad_employment_strict,NPV,0,0,false
DISC-MEDIA-0358,government,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0358,government,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0358,government,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0358,government,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0358,government,finance_broad_employment_strict,Community Infrastructure,0,0,false
SEC-MEDIA-0086,investor,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0086,investor,primary_preregistered,IRR,0,0,false
SEC-MEDIA-0086,investor,primary_preregistered,Geological Feasibility,0,0,false
SEC-MEDIA-0086,investor,primary_preregistered,Market Stability,1,1,false
SEC-MEDIA-0086,investor,primary_preregistered,Local Employment,11,7,true
SEC-MEDIA-0086,investor,primary_preregistered,Community Infrastructure,1,1,false
SEC-MEDIA-0086,investor,employment_strict,NPV,0,0,false
SEC-MEDIA-0086,investor,employment_strict,IRR,0,0,false
SEC-MEDIA-0086,investor,employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0086,investor,employment_strict,Market Stability,1,1,false
SEC-MEDIA-0086,investor,employment_strict,Local Employment,2,2,true
SEC-MEDIA-0086,investor,employment_strict,Community Infrastructure,1,1,false
SEC-MEDIA-0086,investor,finance_broad_employment_strict,NPV,1,1,false
SEC-MEDIA-0086,investor,finance_broad_employment_strict,IRR,3,1,false
SEC-MEDIA-0086,investor,finance_broad_employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0086,investor,finance_broad_employment_strict,Market Stability,1,1,false
SEC-MEDIA-0086,investor,finance_broad_employment_strict,Local Employment,2,2,true
SEC-MEDIA-0086,investor,finance_broad_employment_strict,Community Infrastructure,1,1,false
DISC-MEDIA-0577,government,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0577,government,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0577,government,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0577,government,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0577,government,primary_preregistered,Local Employment,5,2,true
DISC-MEDIA-0577,government,primary_preregistered,Community Infrastructure,3,4,true
DISC-MEDIA-0577,government,employment_strict,NPV,0,0,false
DISC-MEDIA-0577,government,employment_strict,IRR,0,0,false
DISC-MEDIA-0577,government,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0577,government,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0577,government,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0577,government,employment_strict,Community Infrastructure,3,4,true
DISC-MEDIA-0577,government,finance_broad_employment_strict,NPV,0,0,false
DISC-MEDIA-0577,government,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0577,government,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0577,government,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0577,government,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0577,government,finance_broad_employment_strict,Community Infrastructure,3,4,true
DISC-MEDIA-0289,labour,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0289,labour,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0289,labour,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0289,labour,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0289,labour,primary_preregistered,Local Employment,11,2,true
DISC-MEDIA-0289,labour,primary_preregistered,Community Infrastructure,1,1,false
DISC-MEDIA-0289,labour,employment_strict,NPV,0,0,false
DISC-MEDIA-0289,labour,employment_strict,IRR,0,0,false
DISC-MEDIA-0289,labour,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0289,labour,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0289,labour,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0289,labour,employment_strict,Community Infrastructure,1,1,false
DISC-MEDIA-0289,labour,finance_broad_employment_strict,NPV,0,0,false
DISC-MEDIA-0289,labour,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0289,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0289,labour,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0289,labour,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0289,labour,finance_broad_employment_strict,Community Infrastructure,1,1,false
SEC-MEDIA-0087,labour,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0087,labour,primary_preregistered,IRR,0,0,false
SEC-MEDIA-0087,labour,primary_preregistered,Geological Feasibility,0,0,false
SEC-MEDIA-0087,labour,primary_preregistered,Market Stability,0,0,false
SEC-MEDIA-0087,labour,primary_preregistered,Local Employment,10,4,true
SEC-MEDIA-0087,labour,primary_preregistered,Community Infrastructure,0,0,false
SEC-MEDIA-0087,labour,employment_strict,NPV,0,0,false
SEC-MEDIA-0087,labour,employment_strict,IRR,0,0,false
SEC-MEDIA-0087,labour,employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0087,labour,employment_strict,Market Stability,0,0,false
SEC-MEDIA-0087,labour,employment_strict,Local Employment,0,0,false
SEC-MEDIA-0087,labour,employment_strict,Community Infrastructure,0,0,false
SEC-MEDIA-0087,labour,finance_broad_employment_strict,NPV,0,0,false
SEC-MEDIA-0087,labour,finance_broad_employment_strict,IRR,0,0,false
SEC-MEDIA-0087,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0087,labour,finance_broad_employment_strict,Market Stability,0,0,false
SEC-MEDIA-0087,labour,finance_broad_employment_strict,Local Employment,0,0,false
SEC-MEDIA-0087,labour,finance_broad_employment_strict,Community Infrastructure,0,0,false
DISC-MEDIA-0372,labour,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0372,labour,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0372,labour,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0372,labour,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0372,labour,primary_preregistered,Local Employment,1,2,false
DISC-MEDIA-0372,labour,primary_preregistered,Community Infrastructure,2,3,true
DISC-MEDIA-0372,labour,employment_strict,NPV,0,0,false
DISC-MEDIA-0372,labour,employment_strict,IRR,0,0,false
DISC-MEDIA-0372,labour,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0372,labour,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0372,labour,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0372,labour,employment_strict,Community Infrastructure,2,3,true
DISC-MEDIA-0372,labour,finance_broad_employment_strict,NPV,0,0,false
DISC-MEDIA-0372,labour,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0372,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0372,labour,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0372,labour,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0372,labour,finance_broad_employment_strict,Community Infrastructure,2,3,true
DISC-MEDIA-0290,community,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0290,community,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0290,community,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0290,community,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0290,community,primary_preregistered,Local Employment,0,0,false
DISC-MEDIA-0290,community,primary_preregistered,Community Infrastructure,9,4,true
DISC-MEDIA-0290,community,employment_strict,NPV,0,0,false
DISC-MEDIA-0290,community,employment_strict,IRR,0,0,false
DISC-MEDIA-0290,community,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0290,community,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0290,community,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0290,community,employment_strict,Community Infrastructure,9,4,true
DISC-MEDIA-0290,community,finance_broad_employment_strict,NPV,0,0,false
DISC-MEDIA-0290,community,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0290,community,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0290,community,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0290,community,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0290,community,finance_broad_employment_strict,Community Infrastructure,9,4,true
DISC-MEDIA-0291,community,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0291,community,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0291,community,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0291,community,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0291,community,primary_preregistered,Local Employment,2,3,true
DISC-MEDIA-0291,community,primary_preregistered,Community Infrastructure,1,3,false
DISC-MEDIA-0291,community,employment_strict,NPV,0,0,false
DISC-MEDIA-0291,community,employment_strict,IRR,0,0,false
DISC-MEDIA-0291,community,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0291,community,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0291,community,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0291,community,employment_strict,Community Infrastructure,1,3,false
DISC-MEDIA-0291,community,finance_broad_employment_strict,NPV,2,1,false
DISC-MEDIA-0291,community,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0291,community,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0291,community,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0291,community,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0291,community,finance_broad_employment_strict,Community Infrastructure,1,3,false
DISC-MEDIA-0292,government,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0292,government,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0292,government,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0292,government,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0292,government,primary_preregistered,Local Employment,1,1,false
DISC-MEDIA-0292,government,primary_preregistered,Community Infrastructure,2,1,false
DISC-MEDIA-0292,government,employment_strict,NPV,0,0,false
DISC-MEDIA-0292,government,employment_strict,IRR,0,0,false
DISC-MEDIA-0292,government,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0292,government,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0292,government,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0292,government,employment_strict,Community Infrastructure,2,1,false
DISC-MEDIA-0292,government,finance_broad_employment_strict,NPV,0,0,false
DISC-MEDIA-0292,government,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0292,government,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0292,government,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0292,government,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0292,government,finance_broad_employment_strict,Community Infrastructure,2,1,false
DISC-MEDIA-0364,investor,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0364,investor,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0364,investor,primary_preregistered,Geological Feasibility,1,1,false
DISC-MEDIA-0364,investor,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0364,investor,primary_preregistered,Local Employment,2,2,true
DISC-MEDIA-0364,investor,primary_preregistered,Community Infrastructure,2,3,true
DISC-MEDIA-0364,investor,employment_strict,NPV,0,0,false
DISC-MEDIA-0364,investor,employment_strict,IRR,0,0,false
